Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14
-1840.497842495206,-1.3157199750511872,635619.1928494531,-70321834096796.78,-623.5372316043847,-12707.861109455196,15.726891698580857,-635602.3353909064,600.6681706344817,-1177352.0435461225,70321832258827.7,-70321832879910.445,1177954.784345604,-1202935.516366169
-1839.1705346327192,-1.3071315296624852,574823.1027508852,-65737127633835.69,-627.2622493551298,-12710.396152911291,15.812916582940602,-574804.9853667394,603.6106658298067,-1072957.4886558792,65737126012945.49,-65737126573240.766,1073571.7702359625,-1046635.9198634522
-1835.0255611625375,-1.3303622932766612,494826.96676591475,-66722088836225.305,-623.4945698071137,-12710.38414278477,7.506489331851526,-494816.7362039455,595.9490745665074,-930083.6553580839,66722087417477.11,-66722087897765.56,930674.2854141594,-924494.8894047386
-1844.6985685059303,-1.331878947735045,491449.23065515875,-76236510731880.38,-629.4847536704866,-12700.643405339919,25.553130867239247,-491430.01733034966,598.1838514536819,-952129.5044725977,76236509289129.0,-76236509766050.52,952742.0921410295,-951873.2122240753
-1829.8953923794904,-1.323121758791529,363933.44471235265,-58175271542581.32,-624.8340333597821,-12707.451634842382,16.03908254929422,-363924.71882612904,596.9805550073712,-784530.4644450764,58175270384246.74,-58175270733649.97,785127.772896344,-794968.0896500414
-1824.2846063077377,-1.3504772138968908,443376.72120681655,-71306026695480.97,-620.0968206381724,-12707.108961952792,28.526015288017675,-443366.77177440317,589.1898095358957,-925080.3945406463,71306025340727.05,-71306025769578.72,925678.6546525017,-911946.5092056735
-1791.8486665202554,-1.3585266866817416,355463.7817367417,-66499010886482.79,-612.0933505885247,-12741.369731648045,20.500454609098483,-355462.2499444564,581.8367857925829,-737002.1397761613,66499009778264.95,-66499010119194.984,737599.0725494339,-753309.0946577928
-1793.0541837176575,-1.369033801980727,398033.43478516064,-64250641933663.61,-611.6193955530907,-12736.99419216171,20.27382111619886,-398032.8370816927,584.0394202297588,-749403.0931097132,64250640785241.836,-64250641168743.51,749997.0975060045,-750946.8162904041
-1787.3004514046374,-1.3730818810920935,443847.139403934,-70595442160696.52,-607.4776947687275,-12738.194229479954,33.21694288162928,-443844.53779403114,579.3150644881484,-666432.7394779169,70595440850253.36,-70595441279571.61,667031.1335122685,-867161.240917055
-1738.0661659580765,-1.2993491906108645,586261.3155917901,-84310245581547.5,-587.747490143232,-12775.480620672617,17.438155736505337,-586280.8774284184,560.9143884762307,-1311830.3048229867,84310243875441.84,-84310244447157.53,1312392.2820851426,-1120404.7329068135
-1731.1523834041986,-1.2885009226801654,424823.64556688373,-71217920997054.9,-589.6830500413287,-12781.40234861365,16.025874924385903,-424842.9135046374,564.073114698819,-900582.3158966622,71217919695427.31,-71217920105719.8,901155.1679865948,-877340.5830083544
-1712.0893391590375,-1.3668116115099402,492364.11172881577,-73296982845036.6,-579.5312955154117,-12782.393797101595,29.30736902707406,-492390.9167204492,546.3351575650539,-984867.4910854012,73296981375964.12,-73296981853795.39,985416.2733892984,-977251.9275538274
-1631.7125261129377,-1.7253054437825597,816154.8401185872,-99102822806636.53,-559.2926557717566,-12825.894202259753,83.16373878343177,-816193.7645670947,473.04452748646037,-1429511.2999126397,99102820554180.89,-99102821355802.14,1430021.2688997323,-1436801.2692179456
-1462.8452105880035,-1.8218545055863098,1038585.4768391603,-96196169186841.38,-532.3128676511254,-12926.202193074898,63.35370400030371,-1038690.4767558932,414.5160480799445,-1535102.6145780545,96196166611098.48,-96196167635151.42,1535508.5120489122,-1537535.094329995
-1501.1994520324977,-2.024681396820043,758304.2718653181,-84163428607760.56,-548.976682546756,-12932.301244150793,31.506263251886708,-758381.6757062821,478.01842552169614,-1270965.4975264242,84163426589076.62,-84163427332891.86,1271466.308103301,-1260727.4906142657
-1543.4964617162732,-2.0734278919341484,583387.6794593012,-67019800573326.52,-541.7422936643469,-12904.296426446954,53.87460329162951,-583444.585621595,480.9959852079288,-1001045.1882926114,67019798977705.26,-67019799546581.76,1001553.2093113408,-1012670.1640773583
-1534.6738851590248,-2.2841530572262068,374171.0891243395,-46792082854988.734,-542.1911191479636,-12933.997114605438,-9.086845937054818,-374238.3762460482,501.9902647306413,-679840.4566522839,46792081815342.74,-46792082175001.04,680336.7665737267,-665875.4660798636
-1569.3762767571345,-2.284392770269936,312891.78267907834,-39796916720412.05,-536.8975498372874,-12914.387438217665,12.842837321435127,-312943.1516615109,496.6552024390579,-610684.6097124559,39796915793773.45,-39796916092111.875,611176.3907161525,-614237.9586410046
-1591.8390571590555,-2.3106653805731376,294337.1873830702,-40895434833000.19,-547.3070283713749,-12899.925932872178,25.635064894326774,-294369.54311283474,514.7251034200812,-595885.4881188577,40895433936757.73,-40895434216571.13,596417.613222342,-602384.488859449
-1578.068880934752,-2.3175981469275806,319770.00711193756,-39779913793591.8,-538.7699936517505,-12913.233600932012,25.495741983787298,-319804.14034840744,509.7897763248438,-617965.3996584541,39779912868103.48,-39779913173340.26,618486.8337890421,-606211.6685302886
-1561.1239657036795,-2.3195311745242613,736776.7658501634,-79961625836755.86,-536.833849345472,-12927.305824044479,18.836410752262168,-736814.3934092543,497.5464249162914,-1318112.7417116,79961623768419.62,-79961624490667.45,1318614.756902321,-1332024.5987036736
-1565.2806273374965,-2.3949312920746073,341893.77486003604,-45087028049351.43,-541.7972280334354,-12937.297117841985,11.61102175585279,-341924.11306665494,507.4135726576755,-640833.3790481924,45087027057479.28,-45087027384842.97,641350.6370297985,-650438.4399880279
-1615.9054536118142,-2.439267019361523,332935.473398621,-46998392072994.82,-556.9795681882221,-12906.094095628932,5.624461223206936,-332946.327933206,529.4270600494342,-679461.5571150495,46998391080146.32,-46998391398561.36,679998.5411687163,-660383.6420950373
-1632.407621204361,-2.4400329237149427,273283.93678915454,-38244020490108.07,-554.1335003428927,-12897.73234796972,10.839486074250203,-273287.34850567905,531.6928105702436,-672081.3929236331,38244019547306.34,-38244019806052.984,672616.3094703818,-670030.8784146751
-1596.5122187439406,-2.4560410534822408,248449.11487513635,-37303895646121.67,-538.0126006481474,-12921.208116947964,7.928432039105701,-248466.16974676683,511.8071533683913,-563772.5417586494,37303894807404.61,-37303895041301.55,564270.6263210768,-590787.070257609
-1579.6087964937751,-2.4591326839194725,273772.52365223586,-40347489485098.766,-536.83969342729,-12931.363792741626,29.36452414725352,-273782.8782840621,507.6672058085735,-558927.1110823865,40347488611388.75,-40347488870631.42,559445.9161760784,-600434.3779608586
-1538.9211300610202,-2.4630591720188444,304592.1055372917,-43117746503905.11,-525.1357507705321,-12969.349261670126,25.087240664714272,-304610.7225904329,494.7716548691407,-771898.0893500465,43117745499685.03,-43117745789741.67,772406.538986427,-700108.7737828185
-1510.3974524057294,-2.4773390345696806,434512.4839435129,-54619711887440.42,-517.5343535499576,-12987.011663743482,47.22976538301282,-434531.0476109667,475.4481983381728,-841120.0198551212,54619710607912.875,-54619711027891.02,841621.882433727,-845489.4603059597
-1473.6125806926204,-2.4822588304851956,296561.06135640235,-42792080373075.664,-506.012746245919,-13024.213266163837,19.10500475261398,-296591.5811386433,476.20851338268477,-601470.9799413607,42792079477941.81,-42792079759974.12,601960.0764954146,-599017.2887463841
-1480.7554512537606,-2.4985181754757577,276629.06117014197,-42478098401978.08,-509.6243888093964,-13026.43946867361,13.781981269575567,-276653.188374266,483.59952365781413,-587796.9771873413,42478097544376.336,-42478097806478.36,588293.5443736599,-581415.0607214092
-1512.507399705273,-2.5858614735916574,348324.9383323821,-44802993966022.59,-523.5777185578735,-13013.064904072624,2.1769204771770774,-348336.24093272,499.1815990089468,-668523.8433380761,44802992940616.67,-44802993274418.4,669033.7047071457,-677517.5938221905
-1539.7803269698911,-2.5714765308255867,320715.4661748905,-41374985118165.78,-529.306671963985,-12990.075814163678,-5.203336687407614,-320724.1339125,500.1517165907223,-681575.7808635231,41374984120665.625,-41374984426843.516,682062.3735363052,-677244.089379621
-1574.6437814629028,-2.3315117654293904,214289.47250598835,-27801385598835.168,-535.9227569900576,-12968.439276815127,14.819072028984351,-214279.0859654754,513.7929723701221,-486482.83178882854,27801384901023.87,-27801385100778.633,487007.28463084606,-484013.7913190858
-1583.4129431123351,-2.1547032543337163,262534.4174324503,-32287762833023.17,-539.6793327826196,-12958.610345184527,14.184287861921462,-262523.1939902006,518.80018167172,-530848.4744698574,32287762042907.5,-32287762290914.594,531377.4849443311,-528068.5446132398
-1564.6392977987973,-2.0053527686007135,239474.0428469312,-35298250980261.88,-528.7748605185537,-12969.617532161416,20.823281688720044,-239470.3430756139,505.92625383501365,-469160.185557502,35298250255334.59,-35298250480265.586,469672.38557911734,-485960.52856437134
-1550.6628254863215,-1.9421217605222991,207130.05208954788,-31643356713282.863,-528.6299272894694,-12983.291454400985,16.490830073820007,-207128.91079880964,505.06717380777866,-472721.1649555713,31643356053231.992,-31643356245829.58,473240.88058720046,-453400.49394117383
-1533.4079401556262,-1.7531167782675745,209298.67689258425,-30267092729909.63,-518.625443625364,-12990.275723957853,11.406712655498211,-209308.05600105302,499.3756225253019,-428446.0428681345,30267092093394.14,-30267092288152.29,428941.64264762634,-427708.2757597111
-1528.4837168158426,-1.7308590985127876,246776.98806873808,-34795782268221.07,-521.8928697697656,-13001.4343178478,15.134068038970327,-246781.70199279365,498.47738714988685,-467693.4441531539,34795781550092.65,-34795781782333.652,468204.74921778543,-471825.8032109938
-1542.363060488505,-1.7151722061343344,258463.3634155512,-32441143695918.695,-523.7407684405936,-12991.913836572552,7.552891341486088,-258465.5844004053,506.8975402331527,-491375.2580865395,32441142950828.965,-32441143194757.902,491886.89329228754,-487108.27440042485
-1560.919422840052,-1.6960784490821548,369314.6220691532,-42781731035913.45,-532.9142236701899,-12973.989115413804,14.767760990623174,-369309.48585174547,510.23275772664243,-809808.2263974053,42781729853385.8,-42781730208174.99,810326.3475148176,-813689.4512783545
-1555.3170522461164,-1.6806126145203906,461289.08794953936,-51755586455578.76,-529.9132876566855,-12983.559888783946,5.996612353372484,-461288.1758344696,508.0143442685582,-876377.7112597277,51755585110863.53,-51755585557613.54,876886.9198436872,-883909.680868804
-1555.3555063044787,-1.6080662046640077,419062.46497158724,-60111594325252.516,-531.2317125148094,-12978.356076704078,15.890759752755457,-419060.43298433913,500.5759969307036,-816918.9802228792,60111592995424.03,-60111593399948.27,817422.1816324291,-911248.0587394594
-1532.3757584249443,-1.608302844962874,628825.2443620684,-55357805444433.42,-518.0942165881147,-12988.073642294305,24.741855429275176,-628830.1632965141,488.60381091850314,-1140280.4112424334,55357803777126.914,-55357804391410.32,1140766.7952603714,-1038976.3186535496
-1492.3621483890684,-1.6232354648384542,459065.47501186177,-58983369825295.36,-509.24452349123135,-13026.505083068783,19.05533005716171,-459077.70299333514,481.4763687333621,-912847.0481267731,58983368461336.98,-58983368905865.664,913337.2323777765,-905357.526384956
-1483.924579941985,-1.6112483998491391,371418.3086038452,-51557588484750.1,-508.6536868194391,-13034.350331300475,4.707992312520162,-371436.0721288369,484.1365947768814,-779993.4138499555,51557587334555.7,-51557587691438.42,780473.5280333025,-779227.623661618
-1468.9090298822819,-1.6242256887374278,521909.0152146041,-60688082868470.88,-497.288700908121,-13041.080547817199,29.258161858167284,-521926.3638682276,468.0174483066815,-886669.9404978058,60688081433065.555,-60688081940427.02,887145.0533227874,-913977.2173116972
-1424.6536683813201,-1.6147161999056965,469125.28167649644,-69670202003360.78,-492.0074041692623,-13071.389137797198,16.10710766165488,-469159.3584591359,453.550423766409,-882347.773573928,69670200679849.86,-69670201134435.14,882797.9603707507,-854815.9324936816
-1434.8942529508695,-1.5674587248670473,479866.0185470447,-61002535501839.24,-493.7495249591858,-13068.641200159132,-0.8535865903260742,-479898.9399254884,465.01943433408616,-946641.7230522071,61002534074219.414,-61002534539553.13,947095.9313209039,-948176.713738982
-1472.5660225206666,-1.5701382164927515,306699.9349415844,-48831065562152.27,-507.3370151858607,-13040.695247997963,24.29501693347646,-306711.0381710711,480.08138640342344,-661990.0266424081,48831064572845.59,-48831064865026.78,662486.8802104929,-683045.0721874031
-1437.342572587671,-1.6447662926605837,477811.94651376246,-47956640078924.02,-486.8359761685809,-13062.718525075414,32.69179368947073,-477836.21561219305,455.5812421981378,-954195.4250359167,47956638672608.78,-47956639135876.336,954659.2030862027,-928971.5634983911
-1402.0664090366774,-1.5549192262587705,392127.8790705931,-44067763455993.234,-482.6071985651306,-13099.226352398393,3.8157179005594912,-392164.4582598466,457.6687482235005,-836064.5773492262,44067762228595.81,-44067762606188.99,836522.5555687767,-835688.8741381401
-1387.3420111331434,-1.6488987197318103,433606.43678393186,-52266223974465.74,-469.6023632957027,-13094.344287451087,43.437073164816184,-433641.4973593046,433.7015842800095,-823239.1874105191,52266222708650.98,-52266223127713.89,823680.7122154351,-832665.8396575232
-1333.5412770356922,-1.6459813889596826,475368.6001905881,-58608594427230.81,-458.54594490437097,-13143.406021671837,15.795267455850478,-475419.62741111603,430.6404542237805,-926388.5106448083,58608593020876.766,-58608593481717.27,926820.7861477329,-931385.1627871562
-1352.531504021402,-1.667398711066117,494501.93997389637,-59389506461154.99,-470.4655341802101,-13136.616427094348,24.810464949817515,-494536.7583120777,438.7929483597855,-944983.8402539999,59389505015244.62,-59389505495230.3,945442.2174692766,-951796.3118463422
-1352.023185784879,-1.703152899537601,400202.1834827315,-47641000059749.57,-465.4700130422482,-13146.32360468822,18.660620771179083,-400235.63451031037,437.62939166983665,-685249.2634068835,47640998910822.16,-47640999296491.95,685701.7183233427,-749133.2147907321
-1379.7098740422064,-1.818411841508184,426218.73133707047,-51841778976469.34,-481.16195713155764,-13132.10327441337,-2.9207552109624544,-426245.1437817282,453.6018516864067,-896736.2937740198,51841777727089.18,-51841778138786.14,897192.0411565909,-823544.5914620612
-1421.825950952899,-1.829344214808657,347774.86471567815,-45066337597850.64,-484.74437928594557,-13101.663493712134,14.607866912084603,-347783.6517602179,462.2020024896646,-726849.206714408,45066336509251.445,-45066336842492.84,727319.1267045579,-741264.3654791667
