Feature_1,Feature_2,Feature_3,Feature_4,Close
69965063265256.68,6156372710016.641,-178658119140724.88,-61713247370540.38,2392.051020408164
57924478676237.055,5096896316958.907,-147912085304141.62,-51092752656201.586,2380.8979591836733
56990891325522.36,5014747997081.918,-145528138975167.44,-50269274373663.71,2399.123469387755
69788933645692.89,6140874682714.051,-178208366378127.34,-61557890795668.95,2408.078571428571
74670616657454.83,6570423937929.01,-190673906402804.06,-65863818104673.984,2425.461224489796
71566422442217.14,6297279518974.144,-182747243113322.66,-63125738884123.97,2422.5938775510203
71078134747256.61,6254313989389.344,-181500384068293.94,-62695040610761.69,2436.0989795918367
74273609913480.16,6535490613426.757,-189660136289511.2,-65513635321996.28,2449.7244897959185
74267208635406.61,6534927339720.554,-189643790687691.38,-65507989053723.25,2435.1479591836733
81047566324215.3,7131545090850.15,-206957659954291.75,-71488657912920.08,2429.918367346939
109894462345926.77,9669843783203.248,-280619168943917.4,-96933294230777.7,2429.967346938776
58966486596513.24,5188584624239.338,-150572887204001.94,-52011863812208.69,2451.2551020408164
63832905044456.78,5616790827486.14,-162999448351166.3,-56304327039277.69,2440.4714285714285
73138315062437.3,6435593447738.1045,-186761124064288.47,-64512239158422.78,2435.197959183673
80353156531985.27,7070442758171.835,-205184460827571.84,-70876148468549.1,2421.6479591836733
88030771404091.92,7746012006674.67,-224789506418186.9,-77648250196061.56,2379.0214285714287
83624951830650.39,7358334620710.951,-213539099443977.16,-73762061437992.22,2347.866326530612
73267266413797.8,6446940255176.867,-187090404267613.2,-64625981761832.484,2349.3571428571427
74949740179100.52,6594984596445.096,-191386658446521.84,-66110021375920.74,2326.7785714285715
139319985711691.44,12259057445774.016,-355758221867296.2,-122888314102190.08,2334.697959183673
78682011276421.73,6923394985242.17,-200917136888325.25,-69402101156867.07,2371.318367346939
70526222578022.7,6205750140098.524,-180091058015023.66,-62208222158308.875,2381.7316326530613
61302116039716.7,5394101626123.793,-156536994934520.53,-54072024713200.93,2379.7714285714287
53704353284287.63,4725558454225.861,-137135854526678.84,-47370356709845.664,2375.645918367347
74056609690153.06,6516396087861.152,-189106019262040.9,-65322228192162.32,2400.4979591836736
55254578268579.16,4861965991421.111,-141094405864894.88,-48737745161968.76,2403.70612244898
58435956503969.07,5141902143489.431,-149218161126442.3,-51543905452662.266,2403.8785714285714
72686849544797.36,6395868111037.029,-185608290588214.97,-64114020305065.92,2389.6530612244896
77669769077869.39,6834325635340.596,-198332342450631.84,-68509244693917.35,2408.2775510204083
90330536369745.0,7948373080063.901,-230662032814953.34,-79676776264393.98,2414.4755102040817
85775868654391.08,7547598455613.165,-219031537368564.0,-75659295244858.25,2428.1540816326533
72752405943353.84,6401636498963.714,-185775690934574.22,-64171844737237.68,2432.3102040816325
96248352329134.73,8469094057216.293,-245773370828835.66,-84896633102567.89,2413.3489795918367
12488313020761.305,1098872775033.5438,-31889326141453.023,-11015417300735.58,2401.3683673469386
88957239127492.77,7827533770359.693,-227155272654960.44,-78465448378299.05,2423.7071428571426
82837288952902.16,7289026510355.886,-211527776260562.9,-73067297110920.64,2422.90612244898
192314686885871.2,16922171010567.803,-491081958116120.75,-169632714888057.4,2435.3091836734698
167526951613535.62,14741047238779.26,-427785650358632.0,-147768495205603.03,2435.611224489796
95004830291504.78,8359674036044.737,-242597998111509.75,-83799774967240.05,2442.942857142857
84183788370835.64,7407507811310.067,-214966107703284.94,-74254987792120.5,2463.2102040816326
93712471291480.8,8245956710851.9795,-239297916423634.25,-82659839390503.97,2454.326530612245
106099077402426.61,9335880091070.586,-270927527652380.44,-93585544899624.31,2440.5295918367347
76417613014556.16,6724145815941.69,-195134919632213.66,-67404770326411.266,2440.137755102041
73444480972515.61,6462533655023.0625,-187542928997448.16,-64782295375738.38,2441.6081632653063
87309713904783.4,7682564668952.013,-222948262277580.6,-77012235726283.17,2442.4295918367347
99337558857758.84,8740919933977.781,-253661764894376.47,-87621493103336.98,2437.597959183673
97671384642586.67,8594309754188.585,-249407133046907.38,-86151830661363.69,2433.2122448979594
88990202934633.1,7830434381920.7295,-227239447395021.5,-78494524599194.97,2419.3673469387754
104359501748677.36,9182811197655.42,-266485463907842.2,-92051138358203.11,2417.415306122449
84682705394648.56,7451408702001.667,-216240108930188.53,-74695061820833.45,2407.416326530612
72621445193977.88,6390113166550.664,-185441278309044.4,-64056330090494.09,2393.983673469388
82493337311406.44,7258761600344.494,-210649484703361.3,-72763912043596.19,2395.319387755102
71852571326791.11,6322458286672.358,-183477933837364.62,-63378138686648.61,2393.741836734694
79703584902197.67,7013285449961.872,-203525758546980.47,-70303188444819.6,2417.2989795918365
60808568855728.67,5350673468457.129,-155276705452095.72,-53636687563651.29,2403.1418367346937
78243284518069.0,6884790527550.719,-199796832860394.1,-69015118652117.31,2396.661224489796
68854983581824.04,6058694398644.677,-175823493675513.62,-60734092530137.86,2392.576530612245
63291274950699.72,5569131979307.843,-161616378423658.25,-55826578500736.664,2399.3755102040814
60616845369558.09,5333803409270.363,-154787133180711.7,-53467576472953.98,2402.952040816326
57880351751517.36,5093013384620.855,-147799405886323.28,-51053829943257.56,2403.833673469388
73722737285654.97,6487017942596.549,-188253464775233.0,-65027733308333.65,2401.7214285714285
63404128117155.56,5579062079664.68,-161904552898154.84,-55926121389093.36,2395.70612244898
147795418689777.78,13004828426979.008,-377400522650056.6,-130364137746291.61,2384.2244897959185
59756979623795.66,5258141962923.977,-152591437726097.8,-52709124964849.48,2358.864285714286
62030984453445.3,5458236338136.611,-158398184742380.06,-54714929075097.21,2350.234693877551
64564644698337.21,5681178381072.584,-164867970630377.28,-56949764427999.69,2336.7010204081635
72644343063251.94,6392127986648.967,-185499749227297.34,-64076527365646.13,2314.1326530612246
74233817489835.69,6531989235183.655,-189558525151102.22,-65478536197019.234,2359.557142857143
85904957127671.23,7558957257477.513,-219361168834997.3,-75773158808250.72,2372.377551020408
62740363399999.33,5520656058895.541,-160209607560473.47,-55340642446920.66,2382.928571428572
76625285746336.94,6742419538874.774,-195665218957093.38,-67587950008517.2,2364.134693877551
77076261783415.8,6782101875309.622,-196816801222378.75,-67985737081376.96,2372.9938775510204
73641630128044.14,6479881547404.701,-188046354870303.84,-64956192762333.79,2378.874489795918
110792310915453.3,9748847570572.81,-282911855373234.9,-97725249195193.48,2402.411224489796
96922453789790.6,8528410000413.959,-247494713254039.28,-85491230651154.2,2420.8581632653063
85304141856890.86,7506090400169.233,-217826967738097.12,-75243205169597.7,2461.0795918367344
84972652722569.25,7476921997694.647,-216980497741881.53,-74950812366216.42,2448.498979591837
71594594795764.83,6299758548622.453,-182819182533220.12,-63150588708644.12,2427.259183673469
65888753293901.55,5797689661948.657,-168249125887408.66,-58117705379898.37,2438.995918367347
67136120861028.59,5907447994514.285,-171434320520922.56,-59217955700868.305,2440.1816326530616
64215719628860.24,5650475740851.817,-163976978881765.16,-56641992299993.7,2435.569387755102
107885512812518.55,9493072099744.154,-275489249831398.1,-95161284216916.44,2424.015306122449
65903551400612.16,5798991624481.91,-168286912994759.66,-58130757839408.9,2447.545918367347
54656442177583.76,4809334884259.65,-139567045515389.98,-48210154660311.01,2423.388775510204
63999735918796.516,5631470941256.702,-163425456971410.2,-56451482189194.22,2395.8683673469386
71111977194933.47,6257291863956.307,-181586802246461.38,-62724891694047.39,2397.4132653061224
73650082920115.9,6480625131431.153,-188067939148568.38,-64963648257585.695,2396.942857142857
73990866030775.95,6510611464186.144,-188938140193991.56,-65264238930627.99,2441.785714285714
72106026434935.78,6344760371698.0205,-184125140594560.66,-63601700940806.27,2459.9244897959184
80722973680345.48,7102983524057.815,-206128801747919.1,-71202348374904.5,2440.8714285714286
71850002128456.64,6322232239781.4375,-183471372981037.1,-63375872482291.38,2433.8
70700019827990.58,6221043015107.124,-180534854931363.56,-62361521557524.375,2440.79693877551
84911559885476.67,7471546252117.783,-216824496063046.16,-74896924940702.03,2429.80612244898
88756698732239.3,7809888143451.099,-226643185818481.9,-78288560671947.72,2419.330612244898
96255311152201.72,8469706650236.8545,-245791142349511.94,-84902771914985.03,2414.492857142857
107809781923727.95,9486408640974.604,-275295867239360.0,-95094485514866.9,2424.609183673469
125871471306462.97,11075694500226.914,-321416995092726.56,-111025944216217.33,2402.0285714285715
81365392930452.55,7159511528463.543,-207769240705960.25,-71768999790835.31,2405.160204081633
103896915362425.9,9142107597579.637,-265304233610881.56,-91643110780929.11,2409.611224489796
122785045383862.88,10804113506959.43,-313535702618613.1,-108303537456310.0,2404.172448979592
121824447393841.58,10719588552991.395,-311082783587318.06,-107456234378609.14,2388.869387755102
149550106422807.22,13159227387425.01,-381881176942429.4,-131911874922131.6,2376.8295918367344
118041049292057.36,10386679607154.168,-301421750046495.4,-104119057836021.64,2403.3581632653063
98283185332000.61,8648143543047.432,-250969385415641.38,-86691474482493.28,2367.65612244898
107431428749067.25,9453116594450.637,-274329732618771.2,-94760756518762.08,2362.080612244898
136002950314486.34,11967184771732.834,-347288063128840.9,-119962497074396.0,2394.620408163265
128375398085797.14,11296020491040.652,-327810854623556.5,-113234553319603.25,2342.6214285714286
105989915064466.77,9326274815835.896,-270648777793057.88,-93489257599297.6,2318.1479591836733
118132250270017.19,10394704366204.887,-301654635369112.0,-104199502181582.14,2294.717346938776
100974508684677.19,8884958617691.871,-257841770486445.72,-89065377914494.98,2312.5744897959185
93224831566056.84,8203048240865.845,-238052712786478.66,-82229712911744.55,2332.281632653061
74625614709158.39,6566464283159.562,-190558992638249.9,-65824124151564.945,2315.3938775510205
82748445369471.12,7281209054216.384,-211300911551407.25,-72988932124946.31,2338.7775510204083
90505383929320.33,7963758301686.427,-231108511991922.78,-79831002037610.56,2334.7714285714287
83509257406604.1,7348154625312.1455,-213243670424002.3,-73660012736023.75,2358.3091836734698
73272954395232.73,6447440859509.786,-187104929333192.7,-64630999177109.17,2319.942857142857
74412982231642.78,6547754284689.702,-190016028789559.3,-65636569984289.84,2293.792857142857
72481775347789.72,6377823337628.373,-185084625783964.8,-63933133119710.875,2297.1081632653063
96315436683513.14,8474997047796.433,-245944677184428.44,-84955806136368.36,2309.418367346939
130907449186015.19,11518820657930.09,-334276530558555.9,-115467968594451.69,2288.5397959183674
94316796297946.3,8299132771840.86,-240841080427918.97,-83192889554517.23,2309.877551020408
75773289808701.14,6667450716056.928,-193489619253518.22,-66836440342484.82,2333.7102040816326
74703979798919.38,6573359800911.293,-190759100513195.34,-65893246691003.54,2330.535714285714
114260315812920.94,10054004697472.266,-291767521217465.1,-100784231021648.28,2326.077551020408
75902543296160.64,6678823905829.84,-193819672370220.03,-66950449263432.78,2331.1326530612246
78155268397652.03,6877045838091.405,-199572079789003.44,-68937483303615.69,2315.3714285714286
88045310754819.06,7747291363701.972,-224826634571565.94,-77661075014256.56,2303.1081632653063
89814042999501.48,7902925628217.342,-229343150393288.0,-79221199077241.05,2288.3489795918367
82254924616231.52,7237783177531.82,-210040689718177.34,-72553618253623.06,2295.008163265306
74626868594464.02,6566574591439.677,-190562194765949.06,-65825230155940.73,2297.322448979592
80182463026591.61,7055422865403.05,-204748589370175.22,-70725586585582.45,2326.327551020408
183865255684118.75,16178690544439.535,-469506052813870.25,-162179830503514.0,2351.6602040816324
71444020096332.72,6286509045391.47,-182434684878674.16,-63017772896301.97,2354.862244897959
65945272507559.1,5802662625740.438,-168393449838413.75,-58167558182075.44,2342.7744897959183
142460934576283.22,12535435985267.832,-363778740378222.44,-125658813199982.06,2302.25306122449
84802569592655.86,7461955738533.036,-216546185832414.03,-74800788828775.95,2269.3928571428573
83751520995191.78,7369471909973.116,-213862298350911.12,-73873703253840.9,2307.844897959184
85585206050855.64,7530821658812.176,-218544674100319.4,-75491119789792.48,2298.54387755102
86315419806406.67,7595074563929.033,-220409299288362.7,-76135210504565.56,2295.8091836734693
110524129676707.05,9725249516456.477,-282227046032538.2,-97488697489261.28,2276.530612244898
96146537183722.0,8460135083787.887,-245513384714040.44,-84806826478446.52,2298.058163265306
83463170412051.92,7344099157458.266,-213125985843509.2,-73619361025208.19,2318.79693877551
150019433201492.8,13200524342271.857,-383079618077824.6,-132325848144743.0,2316.2255102040817
81722281616435.58,7190914622832.735,-208680568472637.88,-72083795967259.03,2343.023469387755
74285285995201.88,6536517852630.876,-189689952521271.97,-65523934242499.21,2344.8387755102044
86939785333250.16,7650013846308.002,-222003637917658.38,-76685937350376.05,2342.851020408163
86679380262452.73,7627100169471.674,-221338684757852.53,-76456244766910.77,2391.3346938775508
71230937629216.58,6267759406610.227,-181890572176970.72,-62829821791447.0,2404.389795918368
76481079985839.92,6729730410159.03,-195296983570662.1,-67460751805853.42,2410.5602040816325
89075839463666.97,7837969510452.769,-227458125008193.25,-78570060942885.12,2409.9969387755104
85810699171919.66,7550663106008.799,-219120477480229.56,-75690017499155.81,2425.742857142857
89459876036654.36,7871761892828.254,-228438774794142.1,-78908803756525.78,2431.476530612245
92099439929115.4,8104022915529.434,-235178987209903.94,-81237052529719.53,2444.7571428571428
82426915110602.55,7252917117995.854,-210479873427715.78,-72705324103400.38,2459.591836734694
77349023089722.62,6806102557790.672,-197513306696010.25,-68226328202465.4,2460.0989795918367
