Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Close
38887477082112.71,3421790796005.1436,-99300467792377.25,-34301012428390.887,50851048837105.984,74887894487616.27,13228201093961.541,3051987604189.363,-28695458107620.453,-81454440420714.8,924.4085106382978
31568812536864.79,2777806092244.838,-80612014187111.11,-27845525359452.25,41280827219189.84,60793913115613.9,10738639580676.287,2477600325653.1016,-23294942469471.992,-66124628007361.44,944.3691489361702
31825525384894.594,2800394805921.33,-81267538649226.92,-28071960969996.613,41616516738498.49,61288279878365.28,10825964564080.629,2497747748871.798,-23484373317743.59,-66662343366582.81,936.1936170212764
27818332323803.99,2447793481143.1416,-71035038471053.2,-24537384172110.547,36376527335820.9,53571393779722.555,9462853422758.088,2183253199786.8462,-20527425720976.164,-58268801959993.46,944.2851063829788
25677207225973.49,2259391368265.8823,-65567603734701.42,-22648787423277.543,33576693904544.203,49448103291392.45,8734515217205.889,2015212211672.571,-18947467954957.48,-53783960780936.016,956.886170212766
27115245507903.695,2385927397888.8457,-69239682536311.83,-23917220736853.914,35457138783312.0,52217418047232.3,9223687099463.389,2128073113369.9578,-20008610804211.727,-56796102921143.8,958.3617021276596
29518753869392.395,2597417166264.919,-75377120950789.83,-26037254646632.97,38600076639952.85,56845994862211.16,10041279128169.818,2316706484886.707,-21782183533723.375,-61830536632660.016,957.554255319149
29699003911030.04,2613277709760.1265,-75837395727462.42,-26196245628687.164,38835779718516.88,57193113117538.67,10102594100055.258,2330853029814.2515,-21915192022032.87,-62208091817972.68,948.5340425531916
29731195983727.8,2616110384748.226,-75919599112575.92,-26224640932789.434,38877875647056.695,57255107197633.875,10113544744897.785,2333379510475.627,-21938946771333.344,-62275521924103.7,958.1
29063123899082.633,2557325263807.812,-74213654790037.88,-25635362467129.895,38004273759047.57,55968561572252.625,9886289260959.926,2280947544249.4272,-21445969799081.72,-60876165448755.375,964.4021276595744
31336175285746.332,2757335825310.216,-80017967184893.53,-27640325745317.418,40976619985898.414,60345909880900.94,10659504267486.73,2459342372310.6284,-23123277154756.86,-65637341563200.516,966.2925531914892
28126840294291.242,2474939759554.672,-71822823371546.16,-24809506064986.758,36779946576292.61,54165505342259.734,9567797333275.777,2207465602506.7134,-20755076635202.277,-58915008330971.97,971.0351063829788
38049823230977.3,3348083719425.047,-97161490985676.42,-33562152862983.52,49755693652879.22,73274775408844.89,12943259649033.527,2986246524907.249,-28077345348175.094,-79699874594164.02,935.4691489361704
32548255805703.484,2863989341850.5923,-83113055069855.3,-28709451136238.457,42561592065881.39,62680084355891.79,11071812960083.543,2554469511761.3374,-24017683464922.473,-68176188128211.336,925.9074468085108
30093785422703.625,2648015239341.2573,-76845483386025.25,-26544465607899.902,39352013680701.88,57953366887576.805,10236885352736.256,2361836530495.9307,-22206505466784.21,-63035008218186.34,938.9425531914892
26934029885212.914,2369981771891.0483,-68776942522079.914,-23757377905963.84,35220172625148.76,51868440522939.6,9162043682114.428,2113850909280.2268,-19874890186181.52,-56416525123487.94,955.4606382978724
32392122150479.92,2850250804348.689,-82714362624617.84,-28571732157646.355,42357424571082.4,62379408610586.41,11018701571645.002,2542215733430.875,-23902470866904.734,-67849147735460.766,954.963829787234
26886957721549.44,2365839814538.9873,-68656741930016.52,-23715857527329.594,35158618978000.977,51777790739825.695,9146031312153.49,2110156520036.1877,-19840155039273.516,-56317926784888.86,960.072340425532
24273498304598.53,2135876035655.176,-61983186208001.664,-21410634606042.965,31741139551010.9,46744898696311.7,8257021039614.154,1905045612730.7285,-17911657196192.426,-50843725497641.77,953.8159574468084
24402559675681.395,2147232386965.7493,-62312748968085.49,-21524474198768.664,31909906052224.223,46993439876006.32,8300923347739.07,1915174712563.5144,-18006892990030.08,-51114059997729.55,950.0478723404256
28057868181754.258,2468870680755.894,-71646700987041.77,-24748668543981.293,36689755211312.9,54032681782614.586,9544335357545.006,2202052559087.4683,-20704181637327.91,-58770537982703.125,961.3755319148936
25591591629935.125,2251857854111.639,-65348981535489.3,-22573269481715.965,33464738939734.387,49283228369334.8,8705391701473.902,2008492910190.508,-18884291425415.715,-53604628715561.97,957.6095744680852
25524533779455.92,2245957244447.8735,-65177747087542.25,-22514120474719.574,33377050858355.543,49154091101326.64,8682580882195.359,2003230059360.6685,-18834808855211.234,-53464167979191.44,955.563829787234
24419687843051.2,2148739583067.4963,-62356486196453.766,-21539582313285.574,31932303821102.89,47026424544690.74,8306749769936.201,1916518931062.5125,-18019531890679.9,-51149937049493.89,955.0351063829788
22790236076370.277,2005360722294.2637,-58195626802290.516,-20102311289664.56,29801558038357.83,43888493729083.73,7752465530565.345,1788635413819.7927,-16817143076190.47,-47736856797370.47,957.5297872340426
25818671198935.727,2271839078212.0103,-65928836726714.17,-22773566856970.32,33761678686557.484,49720528768827.56,8782636463496.478,2026314663416.9478,-19051855641432.273,-54080273901132.87,945.6159574468084
26823465074200.43,2360253006311.784,-68494611392821.43,-23659853404038.31,35075593257494.297,51655519277819.06,9124433274556.2,2105173435307.6821,-19793303097844.035,-56184934066823.484,949.0627659574468
25075584467294.105,2206453330315.9897,-64031339712556.22,-22118121210958.195,32789984417061.906,48289522904974.63,8529863538461.359,1967995295209.4932,-18503524400077.81,-52523790290886.17,952.5893617021276
24543863421486.832,2159666071512.9873,-62673572932554.39,-21649112444843.586,32094681595552.098,47265556911883.39,8348990110653.574,1926264564987.785,-18111162327013.426,-51410037788851.484,947.7106382978724
23393690070560.605,2058459902330.9639,-59736566661406.81,-20634592736433.434,30590662145200.152,45050600453717.73,7957740115342.694,1835996010473.4033,-17262437816678.56,-49000862857096.09,943.2287234042552
19311729643144.87,1699279562786.6367,-49313144782256.805,-17034066548769.896,25252903191112.69,37189729920736.5,6569195582720.128,1515633469820.423,-14250318555860.307,-40450711629274.766,946.8095744680852
28436437835922.105,2502181756388.5044,-72613391356695.55,-25082588891139.996,37184789940414.1,54761715667317.47,9673111935990.54,2231763748079.215,-20983532205268.152,-59563496897631.56,966.1819148936172
23491164377377.918,2067036827058.1934,-59985470786441.71,-20720570715323.03,30718123770946.375,45238312620064.02,7990897599568.552,1843646129857.4663,-17334365310662.105,-49205034271770.49,971.7446808510638
20901965901891.27,1839207807253.0725,-53373866182591.0,-18436747312674.62,27332369081182.03,40252141251945.25,7110140060541.355,1640439265507.9243,-15423769840343.04,-43781650459780.36,971.322340425532
18847973844002.03,1658472751620.757,-48128929036147.414,-16625007102184.807,24646474933160.344,36296648317759.37,6411441609921.439,1479236755173.394,-13908108510572.137,-39479320143142.7,972.2617021276596
27400333288321.31,2411012769326.0654,-69967663614881.23,-24168684518909.1,35829932284203.97,52766428189571.02,9320664268578.334,2150447560516.0715,-20218980101211.58,-57393252852508.22,978.3989361702128
25691131075552.03,2260616560471.93,-65603158710906.07,-22661069058170.438,33594901413787.24,49474917224761.266,8739251629165.217,2016304971509.9578,-18957742461296.91,-53813125970138.28,986.6074468085106
29655671702631.293,2609464720942.5234,-75726745454461.77,-26158023934694.785,38779116163916.83,57109665669664.47,10087853934786.943,2327452258072.228,-21883216946202.63,-62117327054357.45,998.0712765957446
29834432871908.03,2625194346101.545,-76183217878368.36,-26315701725635.184,39012872698986.84,57453916431139.02,10148662411921.963,2341481822137.45,-22015126409834.44,-62491763645848.11,1001.2872340425532
26345180257328.117,2318167700198.762,-67273295136564.98,-23237978391107.95,34450166000041.504,50734458129523.89,8961736993790.027,2067636442352.8186,-19440371985915.625,-55183109592001.46,994.6648936170212
27906647254557.188,2455564498444.07,-71260553005361.02,-24615282972040.64,36492012045338.54,53741466597878.125,9492895108563.672,2190184273395.7117,-20592593955577.098,-58453787803139.5,993.6212765957446
45678706175428.65,4019365295225.9424,-116642097103418.3,-40291270629614.25,59731571629218.74,87966162172039.0,15538346882910.277,3584980338612.34,-33706773749551.17,-95679476518889.62,1030.5270833333334
33399442802475.715,2938887109976.0205,-85286589340170.08,-29460247510955.414,43674643444990.445,64319264985891.51,11361357895674.135,2621272759801.1616,-24645782704101.617,-69959100585000.75,1027.196875
32269756510776.84,2839483629651.5474,-82401897937941.64,-28463798632637.426,42197413758891.95,62143761987212.87,10977076944260.47,2532612163765.2314,-23812175995634.59,-67592838467383.5,1031.265625
31905923241877.938,2807469186172.977,-81472837416383.52,-28142876551540.453,41721648763825.164,61443106812677.73,10853313183895.705,2504057566198.732,-23543699689908.68,-66830746455469.67,1039.3083333333334
27382013062466.977,2409400811201.757,-69920882267286.31,-24152525136978.58,35805976227436.49,52731147859824.91,9314432353354.605,2149009686870.8245,-20205461234740.293,-57354879187594.914,1037.4760416666666
24735057900300.93,2176489705053.1765,-63161793893981.195,-21817757055396.145,32344696372732.145,47633751002828.41,8414027953220.1455,1941269901523.0378,-18252246412461.297,-51810517114883.375,1043.0010416666669
23029259591762.734,2026392899666.5935,-58805981311249.66,-20313143892422.14,30114116162105.426,44348795311760.99,7833773219268.07,1807394576521.3818,-16993520909294.262,-48237519972237.18,1034.5114583333334
29272862848144.758,2575780624867.036,-74749230188504.36,-25820364365318.113,38278538044211.98,56372468135559.51,9957635327039.662,2297408374582.7007,-21600738254509.566,-61315488642614.47,1033.534375
30908883934984.2,2719737581488.7065,-78926864311903.84,-27263429956164.7,40417874355531.85,59523049730683.91,10514154212586.256,2425807404251.7407,-22807974448555.305,-64742329111069.086,1012.446875
39276415184553.38,3456014166981.155,-100293634158248.98,-34644078199454.94,51359641796087.836,75636895276436.12,13360504612249.092,3082512479406.426,-28982459593245.246,-82269117247242.36,1000.0770833333332
22406159734227.88,1971564969357.6877,-57214874994309.58,-19763533523077.363,29299321951973.316,43148855301049.266,7621815761157.78,1758492150353.511,-16533729409850.541,-46932363053104.29,988.1791666666668
38052804186707.55,3348346042840.162,-97169102748153.05,-33564782226045.57,49759591849116.66,73280515842034.84,12944273638887.527,2986480406379.4897,-28079544855604.062,-79706118608835.44,958.634375
41789171446525.13,3677116888991.3184,-106710040926104.16,-36860475139689.91,54645437193863.81,80475857331249.66,14215259095634.37,3279719942573.841,-30836647526872.664,-87532383745888.75,967.625
38749863170232.48,3409681817804.2393,-98949065969666.17,-34179628876113.855,50671098435165.37,74622883199701.97,13181389487371.83,3041187314765.2725,-28593911461145.695,-81166191572621.9,968.5520833333334
26112595107405.164,2297702048448.8696,-66679381425698.47,-23032824824754.645,34146026999872.188,50286555421127.76,8882619431635.031,2049382602200.1077,-19268745146689.977,-54695932498479.45,981.61875
28761382229613.094,2530774373720.7407,-73443146728155.28,-25369208697517.434,37609702463285.13,55387479508263.58,9783646925841.379,2257266008150.2573,-21223311407957.426,-60244131235748.61,972.8875
25515219014027.2,2245137692626.5835,-65153962080627.8,-22505904518128.7,33364870719967.945,49136153530893.88,8679412372991.778,2002499055663.1167,-18827935434291.754,-53444657633985.836,991.8729166666668
24010357596673.59,2112721765044.916,-61311247792713.09,-21178529288131.867,31397044863222.13,46238153299679.414,8167509500119.228,1884393649794.8408,-17717482985633.582,-50292546272627.03,977.5177083333332
29433020216928.527,2589873195067.928,-75158197416529.48,-25961632461825.934,38487967067684.83,56680892624544.81,10012115446207.713,2309977962978.805,-21718920056740.242,-61650957203442.85,959.53125
2402237084120.375,211377872256.56763,-6134192433766.707,-2118912569157.2695,3141275389489.841,4626128806748.36,817159603356.6532,188533672195.85147,-1772634780597.4067,-5031770944756.756,968.5416666666666
27184888039013.04,2392055307128.214,-69417517057736.234,-23978649354490.38,35548206213358.09,52351532718099.97,9247377118376.652,2133538888613.9353,-20060000913720.836,-56941977205675.62,969.4958333333334
21925901509433.242,1929306056170.472,-55988519695787.164,-19339917939721.215,28671314287512.406,42223993962443.06,7458448216201.163,1720800287449.8865,-16179342083404.248,-45926405178339.62,980.1125
23299283630225.062,2050152864292.8376,-59495496850306.74,-20551320777077.258,30467211867165.23,44868796559561.86,7925626261956.697,1828586797296.5032,-17192774471647.543,-48803117380137.68,975.759375
18398680239050.312,1618938501204.0923,-46981642803511.14,-16228704108406.158,24058958174810.37,35431417254420.05,6258607156307.827,1443975018168.3108,-13576570153955.287,-38538221429168.35,984.2104166666668
19138736223979.742,1684057509178.6377,-48871400421761.1,-16881476327629.92,25026689052649.207,36856586422626.5,6510349097687.536,1502056525983.4634,-14122665021104.068,-40088356406605.33,982.19375
21635691174705.258,1903769734366.6814,-55247458093761.82,-19083935417832.496,28291821542731.46,41665118955151.3,7359728497281.8545,1698023927128.8333,-15965193249439.465,-45318524943134.83,989.8770833333332
25261752557857.62,2222834573191.2007,-64506726441005.71,-22282332184155.06,33033426050413.21,48648037881223.49,8593191623808.107,1982606327792.161,-18640899968357.383,-52913741425740.414,1003.7864583333334
22053336727672.543,1940519351839.581,-56313929986715.55,-19452323234465.88,28837954444072.69,42469403578520.05,7501797372952.917,1730801753369.5593,-16273377867317.92,-46193333530379.445,1001.2354166666668
22101100521482.797,1944722162903.7297,-56435896335230.06,-19494453617985.266,28900412471384.42,42561385043974.586,7518044985438.876,1734550378890.6077,-16308623273760.188,-46293380338995.88,995.8916666666668
16967278335069.0,1492986388600.0217,-43326510197574.266,-14966124412480.947,22187191193675.844,32674882539805.72,5771692741495.863,1331634976451.264,-12520324424950.797,-35539979850241.06,997.015625
